sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,Temp_Diff,Engine Condition
642.07,1585.1,1395.89,554.94,2387.99,9060.04,47.32,522.48,2387.98,8145.71,8.4002,392,39.1,23.5238,-7623.23,0
642.27,1587.08,1400.44,554.31,2388.05,9062.69,47.25,522.45,2388.01,8145.74,8.3918,392,39.04,23.3655,-7623.29,0
642.53,1591.15,1411.94,552.8,2388.17,9063.15,47.64,521.2,2388.14,8137.24,8.4328,395,38.9,23.1969,-7616.04,0
643.02,1589.35,1411.03,553.15,2388.1,9045.23,47.68,521.48,2388.1,8124.29,8.4485,394,38.88,23.3919,-7602.8099999999995,0
642.66,1582.06,1407.98,553.09,2388.11,9036.96,47.58,521.52,2388.2,8121.42,8.4308,393,38.76,23.274,-7599.9,0
642.2,1593.28,1406.18,554.03,2388.05,9065.39,47.36,521.82,2388.01,8143.3,8.4495,392,38.9,23.2925,-7621.4800000000005,0
642.93,1595.08,1409.33,553.12,2388.1,9063.13,47.63,521.58,2388.08,8138.47,8.46,392,38.77,23.2435,-7616.89,0
642.34,1595.45,1419.73,552.17,2388.13,9088.01,47.92,520.76,2388.16,8165.73,8.4738,395,38.68,23.1838,-7644.969999999999,0
642.43,1589.66,1414.22,553.74,2388.12,9052.84,47.49,521.97,2388.07,8136.73,8.4594,394,38.94,23.3194,-7614.759999999999,0
641.82,1585.41,1401.47,553.85,2388.01,9072.37,47.3,522.07,2388.02,8140.24,8.435,392,38.89,23.4138,-7618.17,0
642.92,1600.22,1415.97,552.8,2388.17,9091.71,47.72,520.72,2388.14,8167.46,8.4789,394,38.63,23.3223,-7646.74,1
642.35,1590.7,1409.13,553.39,2388.06,9054.24,47.31,521.94,2388.13,8137.35,8.4237,394,38.76,23.3153,-7615.41,0
641.8,1589.79,1411.88,553.64,2388.14,9057.41,47.57,521.65,2388.14,8134.81,8.4555,392,38.76,23.1816,-7613.160000000001,0
642.62,1597.08,1406.6,553.11,2388.11,9061.63,47.46,521.13,2388.07,8139.6,8.4461,394,38.91,23.2832,-7618.47,0
642.89,1588.25,1402.41,552.66,2388.15,9042.74,47.56,521.49,2388.11,8124.09,8.4624,391,38.69,23.2767,-7602.6,0
642.4,1586.23,1406.88,553.7,2388.08,9063.64,47.59,521.17,2388.05,8147.33,8.434,392,39.0,23.3914,-7626.16,0
642.64,1594.68,1402.06,553.25,2388.11,9068.71,47.55,521.65,2388.05,8150.73,8.4621,393,38.7,23.2723,-7629.08,0
643.19,1601.28,1411.58,553.02,2388.03,9051.04,47.74,521.08,2388.14,8127.04,8.4586,394,38.76,23.2517,-7605.96,1
642.42,1586.56,1402.84,554.13,2388.12,9044.49,47.34,521.6,2388.11,8129.18,8.4099,393,38.9,23.3776,-7607.58,0
642.41,1584.81,1408.1,553.41,2388.13,9049.9,47.38,521.42,2388.09,8129.22,8.4348,394,38.95,23.2695,-7607.8,0
641.83,1592.49,1406.63,553.42,2388.03,9057.06,47.61,521.28,2388.13,8137.29,8.4377,393,38.94,23.3967,-7616.01,0
642.47,1587.35,1406.13,553.62,2388.09,9041.47,47.6,521.24,2388.14,8119.64,8.4741,394,38.77,23.3597,-7598.400000000001,0
642.67,1588.03,1404.63,553.58,2388.07,9051.62,47.53,521.83,2388.12,8124.33,8.4248,391,38.88,23.2829,-7602.5,0
642.26,1592.53,1411.54,552.27,2388.14,9051.08,47.63,520.96,2388.12,8121.13,8.4903,394,38.63,23.3984,-7600.17,1
642.37,1582.58,1392.91,555.03,2388.0,9061.78,47.08,522.6,2387.98,8138.96,8.4115,393,38.98,23.3607,-7616.36,0
642.01,1586.74,1406.08,554.29,2388.05,9045.45,47.26,521.57,2388.09,8135.1,8.4102,392,38.89,23.4088,-7613.530000000001,0
642.18,1592.42,1408.51,553.23,2388.02,9053.81,47.43,522.21,2388.06,8137.45,8.4156,392,39.07,23.3351,-7615.24,0
642.51,1590.24,1403.56,554.25,2388.05,9059.34,47.41,522.23,2388.04,8132.05,8.4149,392,39.16,23.4668,-7609.82,0
642.09,1587.64,1397.97,553.62,2388.08,9054.22,47.32,521.69,2388.08,8129.8,8.3556,393,38.98,23.3516,-7608.110000000001,0
642.29,1586.9,1408.64,553.43,2388.13,9042.48,47.55,521.0,2388.14,8125.32,8.4683,393,38.82,23.3429,-7604.32,0
642.23,1587.91,1407.16,554.38,2388.03,9061.06,47.35,522.02,2388.08,8138.31,8.4041,392,39.0,23.4327,-7616.290000000001,0
643.58,1591.88,1411.04,552.85,2388.14,9042.85,47.57,521.3,2388.16,8125.13,8.4391,392,38.81,23.316,-7603.83,0
642.27,1594.43,1409.24,553.42,2388.09,9047.47,47.33,521.32,2388.09,8127.49,8.4434,393,38.81,23.3036,-7606.17,0
642.43,1594.69,1405.15,553.39,2388.14,9040.55,47.89,521.63,2388.12,8128.81,8.449,394,38.87,23.2593,-7607.18,0
642.92,1599.61,1415.33,553.84,2388.12,9065.59,47.7,520.99,2388.11,8138.64,8.4381,394,38.75,23.3343,-7617.650000000001,0
641.86,1580.56,1392.33,554.23,2388.0,9068.06,47.22,521.84,2388.02,8145.85,8.365,391,39.01,23.4896,-7624.01,0
643.12,1591.22,1417.01,551.91,2388.17,9058.92,47.85,521.0,2388.11,8136.91,8.4874,393,38.64,23.2388,-7615.91,0
642.2,1580.8,1402.32,554.01,2388.03,9051.35,47.37,522.12,2388.01,8132.23,8.434,390,38.86,23.3379,-7610.11,0
642.21,1586.08,1392.81,554.99,2388.01,9057.71,47.1,522.36,2387.98,8146.05,8.3929,392,39.13,23.3995,-7623.6900000000005,0
643.29,1599.9,1422.47,552.12,2388.13,9110.13,47.89,520.19,2388.22,8178.88,8.476,395,38.52,23.1798,-7658.6900000000005,1
642.37,1585.49,1397.87,553.86,2388.04,9063.93,47.37,522.18,2388.04,8151.65,8.4103,393,39.06,23.2097,-7629.469999999999,0
643.61,1604.87,1428.42,551.73,2388.32,9031.44,48.22,519.1,2388.32,8108.19,8.5308,396,38.43,23.1252,-7589.089999999999,1
643.41,1596.17,1421.04,551.95,2388.25,9061.55,47.78,520.67,2388.17,8135.94,8.4642,393,38.68,23.1132,-7615.2699999999995,0
642.61,1587.96,1404.46,554.07,2388.14,9042.47,47.73,520.48,2388.12,8127.28,8.4147,394,38.7,23.3495,-7606.799999999999,0
641.87,1586.14,1402.83,554.47,2387.96,9070.09,47.23,521.88,2388.03,8139.61,8.3967,391,38.98,23.3996,-7617.73,0
642.61,1584.33,1402.66,553.99,2388.01,9068.1,47.26,521.85,2388.02,8152.2,8.4442,392,38.89,23.2864,-7630.349999999999,0
642.65,1587.82,1405.61,553.72,2388.09,9052.92,47.57,521.68,2388.09,8134.86,8.4325,392,38.74,23.3139,-7613.179999999999,0
642.24,1583.64,1403.24,555.1,2388.03,9056.8,47.26,522.32,2387.99,8136.04,8.419,391,39.03,23.377,-7613.72,0
642.27,1585.42,1400.76,554.63,2387.97,9065.16,47.08,521.8,2388.01,8151.69,8.4338,392,39.08,23.4072,-7629.889999999999,0
641.98,1588.9,1406.27,553.79,2388.03,9056.62,47.14,522.42,2388.02,8134.87,8.4119,392,39.04,23.3906,-7612.45,0
643.3,1594.22,1420.24,552.15,2388.1,9090.73,47.81,520.37,2388.11,8162.43,8.4717,396,38.56,23.2368,-7642.06,0
642.43,1591.76,1405.66,553.44,2388.1,9058.8,47.54,521.77,2388.08,8130.89,8.4686,393,38.77,23.2441,-7609.120000000001,0
642.29,1590.1,1412.21,553.91,2388.08,9065.91,47.42,521.3,2388.08,8140.2,8.4383,392,38.89,23.3956,-7618.9,0
642.54,1589.97,1408.52,554.07,2388.01,9063.1,47.2,522.41,2387.97,8149.09,8.3885,390,39.16,23.4253,-7626.68,0
642.54,1590.71,1403.35,554.51,2388.14,9066.2,47.24,522.1,2388.1,8140.16,8.427,393,38.9,23.2058,-7618.0599999999995,0
643.43,1596.67,1420.57,552.81,2388.11,9123.59,47.85,520.68,2388.12,8188.25,8.4978,394,38.64,23.1996,-7667.57,1
641.88,1586.36,1401.79,554.37,2388.02,9057.4,47.16,522.34,2388.01,8144.84,8.3736,392,38.87,23.4255,-7622.5,0
642.46,1587.45,1403.47,554.3,2388.07,9062.93,47.42,521.6,2388.07,8142.72,8.4333,393,38.94,23.3022,-7621.12,0
642.67,1585.84,1410.01,553.95,2388.08,9065.7,47.42,521.77,2388.07,8137.31,8.437,393,38.82,23.3601,-7615.540000000001,0
642.21,1582.08,1398.27,553.79,2388.04,9057.48,47.31,522.38,2388.05,8138.98,8.3774,393,39.04,23.5266,-7616.599999999999,0
642.15,1577.88,1395.64,554.0,2388.03,9057.78,47.07,521.16,2388.03,8142.32,8.4367,393,38.95,23.3592,-7621.16,0
643.37,1584.02,1410.87,553.26,2388.06,9057.03,47.59,520.86,2388.11,8139.48,8.4613,391,38.79,23.3418,-7618.62,0
642.87,1596.48,1407.58,553.0,2388.04,9105.93,47.76,521.02,2388.08,8174.36,8.4262,395,38.7,23.3318,-7653.34,0
642.53,1577.53,1397.89,554.98,2388.0,9058.71,46.92,522.32,2387.94,8143.47,8.4187,391,39.07,23.428,-7621.150000000001,0
642.62,1585.2,1402.6,554.52,2388.05,9060.94,47.27,522.41,2388.01,8149.06,8.4227,392,38.92,23.4016,-7626.650000000001,0
643.46,1594.53,1421.86,553.0,2388.11,9121.25,47.83,520.6,2388.17,8191.64,8.51,396,38.35,23.1855,-7671.04,1
642.19,1590.91,1401.92,553.48,2388.02,9057.61,47.25,522.01,2388.14,8136.44,8.4658,393,38.92,23.3552,-7614.429999999999,0
642.84,1589.72,1406.84,552.84,2388.12,9044.64,47.64,521.76,2388.19,8127.25,8.4291,394,38.69,23.3291,-7605.49,0
642.74,1596.68,1421.33,552.41,2388.16,9053.03,47.92,520.57,2388.22,8132.74,8.4668,393,38.6,23.2084,-7612.17,0
642.54,1588.5,1413.89,553.03,2388.01,9086.62,47.5,521.37,2388.07,8164.37,8.452,393,38.87,23.3002,-7643.0,0
642.7,1585.04,1410.58,552.91,2388.12,9043.82,47.33,521.7,2388.09,8121.42,8.4295,393,38.93,23.4082,-7599.72,0
642.25,1583.11,1405.91,554.39,2388.08,9061.95,47.12,522.21,2388.02,8137.17,8.4206,392,38.94,23.4222,-7614.96,0
642.59,1588.31,1411.94,554.08,2388.13,9059.27,47.49,521.4,2388.15,8127.99,8.446,394,38.88,23.4037,-7606.59,0
642.96,1586.43,1417.66,552.51,2388.09,9089.74,47.71,521.16,2388.11,8169.67,8.4388,393,38.58,23.2969,-7648.51,0
642.6,1584.13,1397.59,554.08,2388.02,9064.41,47.36,521.77,2388.07,8143.75,8.382,394,38.97,23.2231,-7621.98,0
642.61,1589.91,1401.64,553.08,2388.09,9051.13,47.38,521.19,2388.08,8135.18,8.4422,393,38.84,23.3348,-7613.99,0
642.46,1590.21,1408.07,554.18,2388.07,9053.92,47.57,521.25,2388.07,8137.54,8.448,393,38.84,23.3911,-7616.29,0
642.72,1594.45,1391.04,553.67,2388.07,9044.92,47.21,521.7,2388.14,8129.52,8.425,393,38.9,23.3245,-7607.820000000001,0
642.25,1585.03,1391.47,554.5,2388.04,9068.59,47.35,522.22,2387.99,8154.15,8.4193,392,38.84,23.3717,-7631.929999999999,0
643.16,1596.52,1422.09,552.61,2388.11,9114.64,47.84,520.35,2388.09,8180.59,8.5041,395,38.62,23.2062,-7660.24,1
642.44,1584.1,1398.93,554.29,2388.03,9055.8,47.24,522.27,2388.05,8142.29,8.3885,393,39.0,23.3741,-7620.02,0
641.91,1592.36,1410.69,553.56,2388.18,9054.03,47.48,521.38,2388.11,8133.76,8.4167,394,38.83,23.3242,-7612.38,0
642.43,1585.55,1401.98,553.22,2388.16,9047.27,47.23,521.8,2388.03,8130.51,8.456,393,38.9,23.4147,-7608.71,0
642.05,1584.76,1401.1,553.97,2388.09,9061.01,47.35,522.0,2388.04,8141.58,8.4018,393,38.82,23.4338,-7619.58,0
642.31,1588.56,1395.83,553.5,2388.02,9071.05,47.43,521.54,2388.08,8135.78,8.4799,393,38.87,23.3282,-7614.24,0
642.08,1582.08,1405.48,554.07,2388.09,9051.79,47.44,522.0,2388.03,8142.68,8.426,393,38.69,23.4351,-7620.68,0
642.6,1593.5,1415.16,552.77,2388.14,9072.8,47.83,520.62,2388.15,8145.7,8.4464,393,38.67,23.2671,-7625.08,0
642.12,1596.17,1407.15,554.04,2388.05,9054.49,47.37,521.78,2388.04,8139.0,8.3837,394,38.87,23.4164,-7617.22,0
642.02,1579.38,1393.84,554.16,2388.02,9063.85,47.17,522.65,2387.99,8136.95,8.4214,389,39.15,23.4313,-7614.3,0
642.38,1587.56,1405.58,552.69,2388.09,9065.86,47.52,521.2,2388.09,8139.75,8.453,392,38.97,23.2125,-7618.55,0
642.41,1594.51,1411.32,552.96,2388.12,9057.69,47.57,520.59,2388.15,8134.18,8.4334,395,38.7,23.1823,-7613.59,0
642.78,1593.39,1412.04,553.44,2388.12,9068.22,47.78,521.44,2388.06,8147.14,8.4227,394,38.9,23.3333,-7625.700000000001,0
642.53,1592.1,1405.58,553.89,2388.1,9086.9,47.38,522.03,2388.04,8158.97,8.3896,392,38.99,23.2691,-7636.9400000000005,0
642.79,1597.51,1411.0,552.52,2388.18,9056.59,47.7,520.45,2388.16,8130.22,8.4651,395,38.79,23.2957,-7609.77,1
642.66,1585.57,1404.91,553.92,2388.03,9083.4,47.33,521.72,2388.06,8163.93,8.4047,393,38.94,23.3704,-7642.21,0
643.16,1596.07,1418.08,551.99,2388.19,9061.17,47.89,520.66,2388.17,8136.8,8.4535,394,38.67,23.2076,-7616.14,1
642.9,1587.82,1416.03,552.82,2388.13,9079.55,47.42,520.96,2388.1,8153.18,8.4247,393,38.89,23.1343,-7632.22,0
643.44,1598.61,1419.27,551.78,2388.2,9069.36,47.57,520.99,2388.23,8146.8,8.5028,395,38.66,23.2004,-7625.81,0
642.12,1585.19,1401.71,553.65,2388.04,9059.13,47.29,521.91,2388.04,8137.32,8.3919,393,39.04,23.212,-7615.41,0
642.59,1588.06,1403.75,553.92,2388.06,9056.61,47.48,522.01,2388.04,8141.07,8.4301,391,38.93,23.3814,-7619.0599999999995,0
642.39,1584.46,1408.96,553.29,2388.11,9059.94,47.38,521.76,2388.0,8138.51,8.4062,393,38.72,23.3334,-7616.75,0
642.86,1588.62,1413.53,552.6,2388.15,9050.09,47.52,521.38,2388.18,8127.39,8.4332,394,38.94,23.2598,-7606.01,0
642.22,1591.15,1401.26,553.76,2388.04,9052.57,47.25,522.52,2388.0,8136.14,8.3858,391,38.96,23.3464,-7613.620000000001,0
642.78,1593.8,1410.6,553.65,2388.07,9069.03,47.45,521.73,2388.05,8149.44,8.4528,393,39.0,23.3889,-7627.709999999999,0
642.23,1584.88,1410.52,553.37,2388.13,9038.45,47.53,521.28,2388.11,8121.02,8.4285,395,38.88,23.34,-7599.740000000001,0
642.77,1585.93,1400.2,552.87,2388.12,9060.93,47.49,521.74,2388.08,8137.69,8.4309,393,38.93,23.3491,-7615.95,0
642.66,1591.05,1399.28,553.91,2388.1,9063.27,47.32,521.97,2388.12,8139.12,8.4348,393,38.84,23.2789,-7617.15,0
642.46,1580.88,1395.39,555.07,2387.98,9050.94,47.23,522.5,2387.98,8141.35,8.4098,391,39.04,23.4173,-7618.85,0
643.71,1600.34,1419.24,552.13,2388.15,9104.44,48.05,520.38,2388.16,8178.59,8.4875,396,38.57,23.1263,-7658.21,1
642.13,1584.44,1399.44,553.9,2388.04,9053.47,47.33,522.32,2388.04,8139.43,8.428,392,38.97,23.334,-7617.110000000001,0
642.18,1589.59,1392.94,554.97,2388.03,9053.67,47.2,522.69,2388.0,8140.4,8.3387,390,39.08,23.406,-7617.709999999999,0
642.24,1593.81,1407.46,553.88,2388.09,9062.73,47.61,521.16,2388.13,8139.42,8.4455,392,38.99,23.3335,-7618.26,0
642.73,1593.49,1408.39,553.03,2388.17,9052.64,47.44,521.24,2388.2,8127.72,8.429,393,38.84,23.2213,-7606.4800000000005,0
642.95,1595.39,1406.49,553.11,2388.15,9051.74,47.77,520.94,2388.14,8137.69,8.4213,395,38.88,23.1989,-7616.75,0
642.66,1590.92,1404.1,552.86,2388.1,9060.57,47.55,521.32,2388.1,8137.2,8.4543,393,38.74,23.1666,-7615.88,0
642.74,1598.05,1421.71,553.24,2388.17,9056.47,47.94,520.89,2388.1,8138.86,8.477,394,38.8,23.311,-7617.969999999999,0
642.91,1592.04,1409.36,553.65,2388.17,9043.58,47.57,521.13,2388.14,8120.89,8.481,395,38.59,23.2764,-7599.76,0
642.58,1593.26,1406.36,553.23,2388.05,9060.9,47.59,521.85,2388.09,8141.19,8.4482,392,38.83,23.3348,-7619.339999999999,0
643.15,1585.89,1408.67,552.65,2388.04,9057.57,47.47,521.09,2388.08,8132.59,8.4581,394,38.75,23.275,-7611.5,0
642.57,1591.78,1406.33,552.87,2388.07,9053.86,47.43,521.37,2388.08,8129.74,8.455,393,38.68,23.3068,-7608.37,0
643.55,1601.52,1429.85,551.22,2388.29,9049.79,48.13,519.38,2388.28,8129.45,8.5442,396,38.42,23.0661,-7610.07,1
642.66,1593.37,1408.61,553.07,2388.15,9059.14,47.66,520.96,2388.14,8135.14,8.4229,392,38.78,23.2677,-7614.18,0
642.02,1580.17,1391.59,554.32,2388.02,9061.08,47.29,522.36,2388.09,8144.16,8.3874,392,39.13,23.4594,-7621.8,0
642.55,1586.71,1409.87,554.54,2388.1,9085.86,47.53,521.53,2388.08,8167.63,8.4493,395,39.06,23.343,-7646.1,0
642.84,1584.29,1408.55,553.49,2388.12,9068.06,47.51,521.26,2388.08,8145.81,8.4242,394,38.82,23.2589,-7624.55,0
642.32,1584.35,1411.14,554.26,2388.01,9067.16,47.41,522.02,2388.0,8145.48,8.4052,393,38.81,23.3141,-7623.459999999999,0
641.96,1586.78,1397.66,554.32,2388.01,9059.83,47.18,522.94,2387.99,8149.0,8.3832,391,39.02,23.4439,-7626.0599999999995,0
642.53,1588.08,1409.94,554.53,2388.06,9060.73,47.48,521.35,2388.04,8136.7,8.4192,393,39.06,23.3518,-7615.349999999999,0
642.39,1594.64,1407.38,554.04,2388.09,9066.07,47.56,521.65,2388.05,8144.0,8.4354,392,38.73,23.3246,-7622.35,0
643.04,1593.99,1416.44,552.27,2388.24,9046.31,47.93,520.56,2388.27,8117.43,8.4254,396,38.77,23.1885,-7596.870000000001,0
642.37,1587.54,1409.14,553.73,2388.05,9118.47,47.63,521.45,2388.07,8189.74,8.4415,395,38.96,23.3307,-7668.29,0
642.38,1597.07,1406.47,553.09,2388.12,9060.62,47.56,521.23,2388.11,8135.59,8.4524,395,38.54,23.356,-7614.360000000001,0
642.79,1593.25,1407.14,554.35,2388.06,9044.01,47.27,522.14,2388.02,8129.78,8.431,392,38.68,23.3719,-7607.639999999999,0
644.02,1602.9,1436.66,551.06,2388.28,9048.86,48.17,519.55,2388.23,8122.8,8.5286,396,38.32,23.0548,-7603.25,1
642.48,1585.53,1405.74,554.11,2388.05,9064.56,47.35,522.42,2388.04,8148.28,8.4495,392,38.99,23.4065,-7625.86,0
642.12,1587.86,1400.58,554.46,2388.07,9062.96,47.2,521.79,2388.01,8137.33,8.4425,392,38.99,23.2882,-7615.54,0
642.55,1585.04,1405.63,553.44,2388.08,9066.11,47.68,520.98,2388.09,8141.85,8.4472,396,38.92,23.3448,-7620.870000000001,0
642.52,1587.8,1398.04,554.47,2388.06,9064.4,47.35,521.31,2388.0,8140.67,8.4144,392,38.93,23.3725,-7619.360000000001,0
642.92,1593.22,1414.53,553.3,2388.16,9074.19,47.6,521.02,2388.1,8153.63,8.4353,395,38.81,23.2802,-7632.610000000001,0
642.45,1589.14,1401.31,553.42,2388.12,9059.39,47.56,521.56,2388.12,8139.12,8.4293,393,38.83,23.3494,-7617.5599999999995,0
642.8,1584.19,1409.63,552.6,2388.09,9063.96,47.49,521.61,2388.09,8144.96,8.4497,396,38.77,23.3753,-7623.35,0
642.44,1589.49,1400.72,554.98,2388.06,9055.44,47.42,522.22,2388.04,8138.3,8.4312,393,39.02,23.3301,-7616.08,0
643.32,1594.46,1414.92,552.66,2388.17,9079.13,48.04,520.71,2388.11,8152.2,8.4737,395,38.57,23.1704,-7631.49,1
642.27,1586.97,1395.14,554.31,2388.02,9072.53,47.35,522.42,2388.03,8150.9,8.4046,391,38.97,23.5461,-7628.48,0
642.26,1585.66,1403.44,553.68,2388.06,9049.55,47.41,522.04,2388.08,8137.15,8.4209,393,38.92,23.3347,-7615.11,0
642.77,1600.06,1410.0,552.54,2388.13,9061.36,47.5,521.16,2388.16,8141.44,8.4801,394,38.65,23.26,-7620.28,0
642.3,1585.72,1407.09,554.14,2388.0,9063.8,47.25,522.2,2388.0,8139.54,8.3736,393,38.97,23.3901,-7617.34,0
643.02,1596.28,1421.63,552.58,2388.17,9060.0,47.67,520.51,2388.09,8142.15,8.4669,395,38.75,23.3117,-7621.639999999999,1
643.31,1592.34,1424.37,552.41,2388.11,9085.15,47.69,520.89,2388.17,8152.65,8.4997,395,38.74,23.2842,-7631.759999999999,1
643.47,1603.38,1420.9,551.67,2388.17,9051.79,48.0,520.94,2388.17,8135.71,8.4789,396,38.53,23.1439,-7614.77,1
642.05,1584.36,1404.1,553.94,2388.01,9086.74,47.46,521.47,2388.09,8161.21,8.4463,393,38.9,23.3126,-7639.74,0
642.3,1583.97,1405.39,553.41,2388.09,9057.02,47.6,521.89,2388.1,8139.92,8.4655,394,38.78,23.3478,-7618.03,0
642.09,1588.38,1402.1,552.69,2388.13,9052.94,47.41,520.83,2388.12,8135.09,8.4092,391,38.91,23.2064,-7614.26,0
642.36,1589.48,1395.85,554.58,2388.0,9047.9,47.18,522.35,2387.98,8137.34,8.4085,392,38.87,23.4251,-7614.99,0
642.82,1592.39,1411.94,552.41,2388.14,9048.12,47.58,520.94,2388.22,8127.21,8.4612,394,38.56,23.2277,-7606.27,0
642.6,1590.17,1410.02,553.01,2388.13,9043.54,47.55,522.01,2388.16,8119.83,8.4762,393,38.83,23.3191,-7597.82,0
641.48,1585.59,1398.89,554.49,2388.03,9055.62,47.22,522.25,2388.04,8145.87,8.3908,392,38.8,23.3086,-7623.62,0
642.63,1591.1,1408.11,553.87,2388.1,9068.61,47.29,520.98,2388.09,8141.25,8.418,392,38.73,23.2779,-7620.27,0
642.45,1591.36,1403.53,553.79,2388.09,9065.5,47.55,521.64,2388.06,8151.1,8.4,393,38.7,23.4716,-7629.46,0
642.52,1584.89,1398.75,553.37,2388.04,9074.73,47.28,522.22,2388.05,8154.92,8.4381,393,39.02,23.2959,-7632.7,0
643.17,1591.83,1411.39,553.33,2388.03,9066.28,47.57,521.35,2387.99,8147.14,8.4248,395,38.67,23.2759,-7625.79,0
642.44,1589.28,1400.44,554.17,2388.03,9055.66,47.28,522.15,2388.03,8145.37,8.4115,392,38.97,23.3909,-7623.22,0
642.79,1587.47,1411.54,553.42,2388.1,9077.54,47.34,521.44,2388.12,8149.87,8.4399,394,38.73,23.2042,-7628.43,0
643.04,1590.8,1415.68,553.57,2388.13,9052.59,47.67,520.55,2388.12,8134.96,8.4184,393,38.84,23.2539,-7614.41,0
643.24,1600.92,1419.52,552.86,2388.14,9068.09,47.61,520.82,2388.09,8144.92,8.5103,394,38.69,23.2264,-7624.1,0
642.16,1588.7,1403.15,553.91,2388.02,9064.33,47.27,522.07,2388.02,8142.28,8.4497,392,38.92,23.4204,-7620.21,0
642.3,1581.98,1403.07,554.81,2388.08,9062.42,47.27,522.14,2387.98,8143.66,8.4038,390,39.12,23.4255,-7621.5199999999995,0
642.14,1589.9,1401.17,554.7,2388.03,9054.08,47.24,522.66,2388.02,8139.34,8.3912,391,39.15,23.3576,-7616.68,0
642.81,1584.77,1410.35,553.07,2388.06,9045.8,47.68,521.47,2388.11,8126.65,8.4478,393,39.04,23.3366,-7605.179999999999,0
642.57,1592.49,1402.39,553.96,2388.1,9058.01,47.31,520.87,2388.08,8137.83,8.4221,392,38.89,23.3517,-7616.96,0
643.32,1599.47,1413.71,553.26,2388.15,9062.13,47.62,520.53,2388.13,8141.75,8.4588,395,38.86,23.0915,-7621.22,0
642.43,1587.0,1413.07,553.46,2388.09,9060.92,47.62,521.05,2388.14,8139.55,8.4426,394,38.84,23.3304,-7618.5,0
642.32,1594.72,1401.03,553.46,2388.08,9063.97,47.48,521.96,2388.03,8142.24,8.4434,393,38.78,23.3504,-7620.28,0
642.49,1585.37,1402.27,554.1,2388.08,9063.03,47.43,521.92,2387.99,8138.68,8.3996,391,38.89,23.4183,-7616.76,0
642.39,1581.13,1399.83,553.99,2388.0,9073.05,47.46,522.37,2387.97,8151.68,8.4142,393,39.18,23.443,-7629.31,0
643.23,1584.05,1416.52,553.18,2388.11,9092.11,47.78,521.56,2388.1,8165.77,8.4943,392,38.71,23.2971,-7644.210000000001,0
643.34,1604.03,1441.49,551.1,2388.32,9050.0,48.17,519.22,2388.3,8118.21,8.5298,396,38.24,23.1925,-7598.99,1
642.62,1594.23,1414.9,553.67,2388.07,9089.0,47.6,521.41,2388.14,8167.06,8.4269,394,38.79,23.3255,-7645.650000000001,0
642.86,1591.25,1410.38,552.72,2388.12,9082.77,47.57,521.64,2388.06,8155.79,8.4602,395,38.88,23.2964,-7634.15,0
642.01,1582.05,1405.21,553.9,2388.03,9067.49,47.3,521.98,2388.03,8151.42,8.419,391,38.86,23.3279,-7629.4400000000005,0
643.16,1591.87,1411.17,553.61,2388.12,9052.57,47.64,521.37,2388.11,8130.97,8.4663,393,38.67,23.2761,-7609.6,0
642.17,1587.07,1404.48,554.29,2388.08,9060.12,47.38,522.31,2388.05,8146.81,8.4276,391,38.91,23.3862,-7624.5,0
642.88,1593.21,1418.38,552.61,2388.19,9040.16,47.86,520.65,2388.23,8116.34,8.4774,393,38.64,23.2356,-7595.6900000000005,0
642.37,1587.39,1404.69,553.58,2388.03,9056.42,47.29,522.24,2388.06,8143.99,8.4129,394,38.98,23.4506,-7621.75,0
642.4,1582.58,1405.17,553.99,2388.06,9056.4,47.11,522.27,2388.04,8140.71,8.4383,390,39.21,23.4455,-7618.4400000000005,0
643.59,1597.32,1419.68,552.4,2388.2,9069.51,47.88,520.39,2388.17,8139.2,8.4901,393,38.69,23.2351,-7618.8099999999995,1
642.82,1591.98,1414.17,552.9,2388.1,9069.43,47.57,520.89,2388.11,8149.12,8.4514,394,38.92,23.2122,-7628.23,0
643.4,1604.79,1430.98,552.23,2388.16,9149.24,48.13,520.42,2388.19,8213.49,8.5249,397,38.33,23.0805,-7693.07,1
642.01,1590.1,1391.74,553.68,2388.05,9059.52,47.07,521.95,2388.0,8141.77,8.4053,393,38.85,23.3716,-7619.820000000001,0
642.86,1585.56,1406.1,553.04,2388.1,9055.53,47.49,521.37,2388.13,8135.58,8.4579,393,38.92,23.289,-7614.21,0
643.15,1590.61,1405.25,553.04,2388.01,9056.96,47.54,521.4,2388.08,8139.33,8.4208,392,38.7,23.3204,-7617.93,0
643.25,1603.5,1424.0,551.69,2388.15,9073.62,47.94,519.69,2388.17,8142.11,8.4864,396,38.46,23.1657,-7622.42,0
642.0,1587.5,1395.1,554.76,2388.02,9055.79,47.0,522.48,2387.96,8139.23,8.3303,392,39.26,23.4923,-7616.75,0
642.17,1588.55,1402.96,553.71,2388.03,9060.97,47.39,522.28,2387.97,8134.48,8.4068,392,38.93,23.4707,-7612.2,0
643.09,1598.38,1409.85,553.02,2388.14,9038.74,47.59,520.88,2388.12,8122.58,8.4531,394,38.68,23.2438,-7601.7,0
642.73,1587.05,1412.91,554.11,2388.1,9047.98,47.54,521.53,2388.07,8129.85,8.4147,392,39.06,23.452,-7608.320000000001,0
